Activity Date,Process Date,Settle Date,Account Type,Instrument,Description,Trans Code,Quantity,Price,Amount,Suppressed,Running Balance
03/08/2021,03/08/2021,03/08/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,915.02",N,$99.00
03/08/2021,03/08/2021,03/08/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,915.02)",N,"($1,816.02)"
03/05/2021,03/05/2021,03/08/2021,Margin,--,Option Expiration for W 2021-03-05 call $350.00,OEXP,10S,,--,N,$99.00
03/05/2021,03/05/2021,03/08/2021,Margin,CI,CI 2021-03-05 Call $232.50,STC,-5,$0.01,$4.98,N,$99.00
03/05/2021,03/05/2021,03/08/2021,Margin,CI,CI 2021-03-12 Call $235.00,BTO,18,$1.90,"($3,420.00)",N,$94.02
03/05/2021,03/05/2021,03/05/2021,Margin,,ACH Deposit,ACH,--,,"$1,500.00",N,"$3,514.02"
03/05/2021,03/05/2021,03/05/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$325.00,N,"$2,014.02"
03/05/2021,03/05/2021,03/05/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($325.00),N,"$1,689.02"
03/04/2021,03/04/2021,03/05/2021,Margin,CI,CI 2021-03-05 Call $232.50,BTO,5,$0.65,($325.00),N,"$2,014.02"
03/03/2021,03/03/2021,03/03/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,200.00",N,"$2,339.02"
03/03/2021,03/03/2021,03/03/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,200.00)",N,"$1,139.02"
03/02/2021,03/02/2021,03/03/2021,Margin,W,W 2021-03-05 Call $350.00,BTO,6,$2.00,"($1,200.00)",N,"$2,339.02"
03/02/2021,03/02/2021,03/02/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$160.09,N,"$3,539.02"
03/02/2021,03/02/2021,03/02/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($160.09),N,"$3,378.93"
03/01/2021,03/01/2021,03/01/2021,Margin,,ACH Withdrawal,ACH,--,,"($10,000.00)",N,"$3,539.02"
03/01/2021,03/01/2021,03/02/2021,Margin,W,W 2021-03-05 Call $350.00,BTO,4,$5.10,"($2,040.00)",N,"$13,539.02"
03/01/2021,03/01/2021,03/02/2021,Margin,W,W 2021-03-05 Call $310.00,STC,-6,$25.50,"$15,299.91",N,"$15,579.02"
03/01/2021,03/01/2021,03/02/2021,Margin,W,W 2021-03-05 Call $310.00,BTO,6,$5.70,"($3,420.00)",N,$279.11
02/26/2021,02/26/2021,03/01/2021,Margin,--,Option Expiration for VMW 2021-02-26 call $155.00,OEXP,1S,,--,N,"$3,699.11"
02/26/2021,02/26/2021,02/26/2021,Sweep,,Interest Payment,INT,--,,$0.73,N,"$3,699.11"
02/26/2021,02/26/2021,02/26/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$110.00,N,"$3,698.38"
02/26/2021,02/26/2021,02/26/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($110.00),N,"$3,588.38"
02/25/2021,02/25/2021,02/26/2021,Margin,VMW,VMW 2021-02-26 Call $155.00,BTO,1,$1.10,($110.00),N,"$3,698.38"
02/19/2021,02/19/2021,02/22/2021,Margin,--,"Option Expiration for AMZN 2021-02-19 call $3,400.00",OEXP,3S,,--,N,"$3,808.38"
02/18/2021,02/18/2021,02/18/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,316.00",N,"$3,808.38"
02/18/2021,02/18/2021,02/18/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,316.00)",N,"$2,492.38"
02/17/2021,02/17/2021,02/18/2021,Margin,AMZN,"AMZN 2021-02-19 Call $3,400.00",BTO,1,$4.56,($456.00),N,"$3,808.38"
02/17/2021,02/17/2021,02/18/2021,Margin,AMZN,"AMZN 2021-02-19 Call $3,400.00",BTO,1,$4.56,($456.00),N,"$4,264.38"
02/17/2021,02/17/2021,02/18/2021,Margin,AMZN,"AMZN 2021-02-19 Call $3,400.00",BTO,1,$4.04,($404.00),N,"$4,720.38"
02/16/2021,02/16/2021,02/16/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,199.96",N,"$5,124.38"
02/16/2021,02/16/2021,02/16/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,199.96)",N,"$3,924.42"
02/12/2021,02/12/2021,02/16/2021,Margin,ZM,ZM 2021-02-12 Call $430.00,STC,-5,$2.40,"$1,199.96",N,"$5,124.38"
02/10/2021,02/10/2021,02/10/2021,Margin,,FDIC Sweep Journal,FSWP,--,,$5.00,N,"$3,924.42"
02/10/2021,02/10/2021,02/10/2021,Sweep,,FDIC Sweep Journal,FSWP,--,,($5.00),N,"$3,919.42"
02/10/2021,02/10/2021,02/10/2021,Margin,,Gold Fee,GOLD,--,,($5.00),N,"$3,924.42"
02/10/2021,02/10/2021,02/10/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,120.00",N,"$3,929.42"
02/10/2021,02/10/2021,02/10/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,120.00)",N,"$2,809.42"
02/09/2021,02/09/2021,02/10/2021,Margin,ZM,ZM 2021-02-12 Call $430.00,BTO,2,$5.60,"($1,120.00)",N,"$3,929.42"
02/09/2021,02/09/2021,02/09/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,135.03",N,"$5,049.42"
02/09/2021,02/09/2021,02/09/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,135.03)",N,"$3,914.39"
02/08/2021,02/08/2021,02/09/2021,Margin,ZM,ZM 2021-02-12 Call $430.00,BTO,1,$5.20,($520.00),N,"$5,049.42"
02/08/2021,02/08/2021,02/09/2021,Margin,ZM,ZM 2021-02-12 Call $430.00,STC,-1,$6.30,$629.97,N,"$5,569.42"
02/08/2021,02/08/2021,02/09/2021,Margin,ZM,ZM 2021-02-12 Call $430.00,BTO,1,$6.55,($655.00),N,"$4,939.45"
02/08/2021,02/08/2021,02/09/2021,Margin,ZM,ZM 2021-02-12 Call $430.00,BTO,1,$5.90,($590.00),N,"$5,594.45"
02/08/2021,02/08/2021,02/08/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"$5,661.84",N,"$6,184.45"
02/08/2021,02/08/2021,02/08/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"($5,661.84)",N,$522.61
02/05/2021,02/05/2021,02/08/2021,Margin,--,Option Expiration for NFLX 2021-02-05 call $580.00,OEXP,3S,,--,N,"$6,184.45"
02/05/2021,02/05/2021,02/08/2021,Margin,ZM,ZM 2021-02-12 Call $430.00,BTO,1,$9.34,($934.00),N,"$6,184.45"
02/05/2021,02/05/2021,02/08/2021,Margin,ZM,ZM 2021-02-05 Call $400.00,STC,-4,$16.21,"$6,483.84",N,"$7,118.45"
02/05/2021,02/05/2021,02/08/2021,Margin,ZM,ZM 2021-02-05 Call $400.00,BTO,2,$5.44,"($1,088.00)",N,$634.61
02/05/2021,02/05/2021,02/05/2021,Margin,,ACH Deposit,ACH,--,,"$1,200.00",N,"$1,722.61"
02/03/2021,02/03/2021,02/03/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$245.00,N,$522.61
02/03/2021,02/03/2021,02/03/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($245.00),N,$277.61
02/02/2021,02/02/2021,02/03/2021,Margin,ZM,ZM 2021-02-05 Call $400.00,BTO,2,$5.62,"($1,124.00)",N,$522.61
02/02/2021,02/02/2021,02/03/2021,Margin,NFLX,NFLX 2021-02-05 Call $580.00,BTO,3,$1.07,($321.00),N,"$1,646.61"
02/02/2021,02/02/2021,02/02/2021,Margin,,ACH Deposit,ACH,--,,"$1,200.00",N,"$1,967.61"
02/02/2021,02/02/2021,02/02/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$233.30,N,$767.61
02/02/2021,02/02/2021,02/02/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($233.30),N,$534.31
02/01/2021,02/01/2021,02/01/2021,Margin,,Crypto Money Movement,COIN,--,,$32.10,N,$767.61
02/01/2021,02/01/2021,02/01/2021,Margin,,Crypto Money Movement,COIN,--,,($10.09),N,$735.51
02/01/2021,02/01/2021,02/01/2021,Margin,,Crypto Money Movement,COIN,--,,$749.72,N,$745.60
02/01/2021,02/01/2021,02/01/2021,Margin,,Crypto Money Movement,COIN,--,,($15.03),N,($4.12)
02/01/2021,02/01/2021,02/01/2021,Margin,,Crypto Money Movement,COIN,--,,($20.03),N,$10.91
02/01/2021,02/01/2021,02/01/2021,Margin,,Crypto Money Movement,COIN,--,,($969.97),N,$30.94
01/29/2021,01/29/2021,01/29/2021,Sweep,,Interest Payment,INT,--,,$0.42,N,"$1,000.91"
01/26/2021,01/26/2021,01/26/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,000.00",N,"$1,000.49"
01/26/2021,01/26/2021,01/26/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,000.00)",N,$0.49
01/25/2021,01/25/2021,01/25/2021,Margin,,ACH Deposit,ACH,--,,"$1,000.00",N,"$1,000.49"
01/22/2021,01/22/2021,01/25/2021,Margin,--,Option Expiration for DOCU 2021-01-22 call $265.00,OEXP,7S,,--,N,$0.49
01/20/2021,01/20/2021,01/20/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,881.00",N,$0.49
01/20/2021,01/20/2021,01/20/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,881.00)",N,"($1,880.51)"
01/19/2021,01/19/2021,01/19/2021,Margin,,ACH Deposit,ACH,--,,$110.00,N,$0.49
01/19/2021,01/19/2021,01/20/2021,Margin,DOCU,DOCU 2021-01-22 Call $265.00,BTO,1,$2.87,($287.00),N,($109.51)
01/19/2021,01/19/2021,01/20/2021,Margin,DOCU,DOCU 2021-01-22 Call $265.00,BTO,3,$2.84,($852.00),N,$177.49
01/19/2021,01/19/2021,01/20/2021,Margin,DOCU,DOCU 2021-01-22 Call $265.00,BTO,3,$2.84,($852.00),N,"$1,029.49"
01/19/2021,01/19/2021,01/19/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$74.96,N,"$1,881.49"
01/19/2021,01/19/2021,01/19/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($74.96),N,"$1,806.53"
01/15/2021,01/15/2021,01/19/2021,Margin,--,Option Expiration for DOCU 2021-01-15 call $260.00,OEXP,3S,,--,N,"$1,881.49"
01/15/2021,01/15/2021,01/19/2021,Margin,ANET,ANET 2021-01-15 Call $320.00,STC,-15,$0.05,$74.96,N,"$1,881.49"
01/13/2021,01/13/2021,01/13/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$34.92,N,"$1,806.53"
01/13/2021,01/13/2021,01/13/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($34.92),N,"$1,771.61"
01/12/2021,01/12/2021,01/13/2021,Margin,ANET,ANET 2021-01-15 Call $320.00,BTO,5,$2.05,"($1,025.00)",N,"$1,806.53"
01/12/2021,01/12/2021,01/13/2021,Margin,DOCU,DOCU 2021-01-15 Call $260.00,BTO,3,$3.05,($915.00),N,"$2,831.53"
01/12/2021,01/12/2021,01/13/2021,Margin,DOCU,DOCU 2021-01-15 Call $260.00,STC,-5,$6.30,"$3,149.92",N,"$3,746.53"
01/12/2021,01/12/2021,01/13/2021,Margin,DOCU,DOCU 2021-01-15 Call $260.00,BTO,5,$2.35,"($1,175.00)",N,$596.61
01/11/2021,01/11/2021,01/11/2021,Margin,,FDIC Sweep Journal,FSWP,--,,$5.00,N,"$1,771.61"
01/11/2021,01/11/2021,01/11/2021,Sweep,,FDIC Sweep Journal,FSWP,--,,($5.00),N,"$1,766.61"
01/11/2021,01/11/2021,01/11/2021,Margin,,Gold Fee,GOLD,--,,($5.00),N,"$1,771.61"
01/11/2021,01/11/2021,01/11/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"$6,500.06",N,"$1,776.61"
01/11/2021,01/11/2021,01/11/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"($6,500.06)",N,"($4,723.45)"
01/08/2021,01/08/2021,01/11/2021,Margin,--,Option Expiration for NFLX 2021-01-08 call $555.00,OEXP,3S,,--,N,"$1,776.61"
01/08/2021,01/08/2021,01/08/2021,Margin,,ACH Withdrawal,ACH,--,,"($6,100.00)",N,"$1,776.61"
01/08/2021,01/08/2021,01/11/2021,Margin,ANET,ANET 2021-01-15 Call $320.00,BTO,10,$0.95,($950.00),N,"$7,876.61"
01/08/2021,01/08/2021,01/11/2021,Margin,QCOM,QCOM 2021-01-08 Call $157.50,STC,-10,$0.09,$89.97,N,"$8,826.61"
01/08/2021,01/08/2021,01/11/2021,Margin,TDOC,TDOC 2021-01-08 Call $230.00,STC,-1,$4.60,$459.97,N,"$8,736.64"
01/08/2021,01/08/2021,01/08/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"$8,261.72",N,"$8,276.67"
01/08/2021,01/08/2021,01/08/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"($8,261.72)",N,$14.95
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $230.00,BTO,1,$2.13,($213.00),N,"$8,276.67"
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,STC,-2,$8.40,"$1,679.95",N,"$8,489.67"
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,STC,-1,$8.40,$839.97,N,"$6,809.72"
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,STC,-2,$8.40,"$1,679.95",N,"$5,969.75"
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,STC,-1,$8.40,$839.97,N,"$4,289.80"
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,STC,-1,$8.40,$839.97,N,"$3,449.83"
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,STC,-1,$8.40,$839.97,N,"$2,609.86"
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,STC,-1,$8.40,$839.97,N,"$1,769.89"
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,STC,-1,$8.40,$839.97,N,$929.92
01/07/2021,01/07/2021,01/07/2021,Margin,,ACH Deposit,ACH,--,,$950.00,N,$89.95
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,BTO,5,$1.82,($910.00),N,($860.05)
01/07/2021,01/07/2021,01/07/2021,Margin,,ACH Deposit,ACH,--,,$500.00,N,$49.95
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,BTO,1,$1.55,($155.00),N,($450.05)
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,BTO,1,$1.55,($155.00),N,($295.05)
01/07/2021,01/07/2021,01/08/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,BTO,1,$1.55,($155.00),N,($140.05)
01/07/2021,01/07/2021,01/07/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$340.00,N,$14.95
01/07/2021,01/07/2021,01/07/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($340.00),N,($325.05)
01/06/2021,01/06/2021,01/06/2021,Margin,,ACH Deposit,ACH,--,,$150.00,N,$14.95
01/06/2021,01/06/2021,01/07/2021,Margin,QCOM,QCOM 2021-01-08 Call $157.50,BTO,10,$0.37,($370.00),N,($135.05)
01/06/2021,01/06/2021,01/07/2021,Margin,TDOC,TDOC 2021-01-08 Call $220.00,BTO,2,$0.60,($120.00),N,$234.95
01/04/2021,01/04/2021,01/04/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,299.00",N,$354.95
01/04/2021,01/04/2021,01/04/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,299.00)",N,($944.05)
12/31/2020,12/31/2020,01/04/2021,Margin,--,Option Expiration for MSFT 2020-12-31 call $230.00,OEXP,10S,,--,N,$354.95
12/31/2020,12/31/2020,12/31/2020,Sweep,,Interest Payment,INT,--,,$0.37,N,$354.95
12/31/2020,12/31/2020,01/04/2021,Margin,NFLX,NFLX 2021-01-08 Call $555.00,BTO,1,$4.33,($433.00),N,$354.58
12/31/2020,12/31/2020,01/04/2021,Margin,NFLX,NFLX 2021-01-08 Call $555.00,BTO,2,$4.33,($866.00),N,$787.58
12/31/2020,12/31/2020,12/31/2020,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,653.58",N,"$1,653.58"
12/31/2020,12/31/2020,12/31/2020,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,653.58)",N,$0.00
12/30/2020,12/30/2020,12/30/2020,Margin,,FDIC Sweep Journal,FSWP,--,,$43.73,N,"$1,653.58"
12/30/2020,12/30/2020,12/30/2020,Sweep,,FDIC Sweep Journal,FSWP,--,,($43.73),N,"$1,609.85"
12/30/2020,12/30/2020,12/30/2020,Margin,,ACH Withdrawal,ACH,--,,"($4,500.00)",N,"$1,653.58"
12/30/2020,12/30/2020,12/31/2020,Margin,AMZN,"AMZN 2020-12-31 Call $3,300.00",STC,-2,$30.55,"$6,109.85",N,"$6,153.58"
12/28/2020,12/28/2020,12/28/2020,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,287.00",N,$43.73
12/28/2020,12/28/2020,12/28/2020,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,287.00)",N,"($1,243.27)"
12/24/2020,12/24/2020,12/28/2020,Margin,--,Option Expiration for MSFT 2020-12-24 call $225.00,OEXP,20S,,--,N,$43.73
12/24/2020,12/24/2020,12/24/2020,Margin,,ACH Deposit,ACH,--,,$370.00,N,$43.73
12/24/2020,12/24/2020,12/28/2020,Margin,MSFT,MSFT 2020-12-31 Call $230.00,BTO,9,$0.39,($351.00),N,($326.27)
12/24/2020,12/24/2020,12/28/2020,Margin,MSFT,MSFT 2020-12-31 Call $230.00,BTO,1,$0.38,($38.00),N,$24.73
12/24/2020,12/24/2020,12/24/2020,Margin,,ACH Deposit,ACH,--,,$150.00,N,$62.73
12/24/2020,12/24/2020,12/28/2020,Margin,AMZN,"AMZN 2020-12-31 Call $3,300.00",BTO,2,$7.09,"($1,418.00)",N,($87.27)
12/24/2020,12/24/2020,12/24/2020,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,199.96",N,"$1,330.73"
12/24/2020,12/24/2020,12/24/2020,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,199.96)",N,$130.77
12/23/2020,12/23/2020,12/24/2020,Margin,WDAY,WDAY 2020-12-24 Call $250.00,STC,-3,$4.00,"$1,199.96",N,"$1,330.73"
12/22/2020,12/22/2020,12/22/2020,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$810.00,N,$130.77
12/22/2020,12/22/2020,12/22/2020,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($810.00),N,($679.23)
12/21/2020,12/21/2020,12/22/2020,Margin,MSFT,MSFT 2020-12-24 Call $225.00,BTO,5,$0.81,($405.00),N,$130.77
12/21/2020,12/21/2020,12/22/2020,Margin,MSFT,MSFT 2020-12-24 Call $225.00,BTO,5,$0.81,($405.00),N,$535.77
12/21/2020,12/21/2020,12/21/2020,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$940.77,N,$940.77
12/21/2020,12/21/2020,12/21/2020,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($940.77),N,$0.00
12/18/2020,12/18/2020,12/21/2020,Margin,--,Option Expiration for FB 2020-12-18 call $300.00,OEXP,2S,,--,N,$940.77
12/18/2020,12/18/2020,12/21/2020,Margin,--,Option Expiration for SRPT 2020-12-18 call $180.00,OEXP,2S,,--,N,$940.77
12/18/2020,12/18/2020,12/21/2020,Margin,MSFT,MSFT 2020-12-24 Call $225.00,BTO,10,$0.70,($700.00),N,$940.77
12/18/2020,12/18/2020,12/21/2020,Margin,WDAY,WDAY 2020-12-24 Call $250.00,BTO,3,$1.20,($360.00),N,"$1,640.77"
12/18/2020,12/18/2020,12/18/2020,Margin,,ACH Withdrawal,ACH,--,,($236.00),N,"$2,000.77"
12/18/2020,12/18/2020,12/21/2020,Margin,WDAY,WDAY 2020-12-18 Call $240.00,STC,-1,$2.00,$199.98,N,"$2,236.77"
12/18/2020,12/18/2020,12/18/2020,Margin,,FDIC Sweep Journal,FSWP,--,,"$4,916.85",N,"$2,036.79"
12/18/2020,12/18/2020,12/18/2020,Sweep,,FDIC Sweep Journal,FSWP,--,,"($4,916.85)",N,"($2,880.06)"
12/18/2020,12/18/2020,12/18/2020,Margin,,ACH Withdrawal,ACH,--,,"($5,000.00)",N,"$2,036.79"
12/18/2020,12/18/2020,12/21/2020,Margin,NFLX,NFLX 2020-12-18 Call $520.00,STC,-2,$10.60,"$2,119.94",N,"$7,036.79"
12/18/2020,12/18/2020,12/18/2020,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"$4,827.85",N,"$4,916.85"
12/18/2020,12/18/2020,12/18/2020,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"($4,827.85)",N,$89.00
12/17/2020,12/17/2020,12/18/2020,Margin,WDAY,WDAY 2020-12-18 Call $240.00,BTO,1,$1.72,($172.00),N,"$4,916.85"
12/17/2020,12/17/2020,12/18/2020,Margin,WDAY,WDAY 2020-12-18 Call $235.00,STC,-9,$5.00,"$4,499.88",N,"$5,088.85"
12/17/2020,12/17/2020,12/18/2020,Margin,WDAY,WDAY 2020-12-18 Call $235.00,STC,-1,$5.00,$499.97,N,$588.97
12/17/2020,12/17/2020,12/17/2020,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$75.00,N,$89.00
12/17/2020,12/17/2020,12/17/2020,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($75.00),N,$14.00
12/16/2020,12/16/2020,12/16/2020,Margin,,ACH Deposit,ACH,--,,$500.00,N,$89.00
12/16/2020,12/16/2020,12/17/2020,Margin,WDAY,WDAY 2020-12-18 Call $235.00,BTO,2,$0.96,($192.00),N,($411.00)
12/16/2020,12/16/2020,12/17/2020,Margin,WDAY,WDAY 2020-12-18 Call $235.00,BTO,3,$0.96,($288.00),N,($219.00)
12/16/2020,12/16/2020,12/16/2020,Margin,,ACH Deposit,ACH,--,,$500.00,N,$69.00
12/16/2020,12/16/2020,12/17/2020,Margin,WDAY,WDAY 2020-12-18 Call $235.00,BTO,3,$0.89,($267.00),N,($431.00)
12/16/2020,12/16/2020,12/17/2020,Margin,WDAY,WDAY 2020-12-18 Call $235.00,BTO,2,$0.89,($178.00),N,($164.00)
12/15/2020,12/15/2020,12/15/2020,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$5.00,N,$14.00
12/15/2020,12/15/2020,12/15/2020,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($5.00),N,$9.00
12/14/2020,12/14/2020,12/15/2020,Margin,NFLX,NFLX 2020-12-18 Call $520.00,BTO,1,$8.55,($855.00),N,$14.00
12/14/2020,12/14/2020,12/14/2020,Margin,,ACH Deposit,ACH,--,,$850.00,N,$869.00
12/14/2020,12/14/2020,12/14/2020,Margin,,ACH Deposit,ACH,--,,$400.00,N,$19.00
12/14/2020,12/14/2020,12/15/2020,Margin,NFLX,NFLX 2020-12-18 Call $520.00,BTO,1,$5.50,($550.00),N,($381.00)
12/14/2020,12/14/2020,12/15/2020,Margin,SRPT,SRPT 2020-12-18 Call $180.00,BTO,2,$1.20,($240.00),N,$169.00
12/14/2020,12/14/2020,12/14/2020,Margin,,ACH Deposit,ACH,--,,$400.00,N,$409.00
12/14/2020,12/14/2020,12/14/2020,Margin,,FDIC Sweep Journal,FSWP,--,,$5.00,N,$9.00
12/14/2020,12/14/2020,12/14/2020,Sweep,,FDIC Sweep Journal,FSWP,--,,($5.00),N,$4.00
12/14/2020,12/14/2020,12/14/2020,Margin,,Gold Fee,GOLD,--,,($5.00),N,$9.00
12/11/2020,12/11/2020,12/14/2020,Margin,--,Option Expiration for NFLX 2020-12-11 call $520.00,OEXP,3S,,--,N,$14.00
12/11/2020,12/11/2020,12/14/2020,Margin,--,Option Expiration for DDOG 2020-12-11 call $105.00,OEXP,2S,,--,N,$14.00
12/11/2020,12/11/2020,12/11/2020,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$6.00,N,$14.00
12/11/2020,12/11/2020,12/11/2020,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($6.00),N,$8.00
12/10/2020,12/10/2020,12/10/2020,Margin,,ACH Deposit,ACH,--,,$110.00,N,$14.00
12/10/2020,12/10/2020,12/11/2020,Margin,DDOG,DDOG 2020-12-11 Call $105.00,BTO,2,$0.52,($104.00),N,($96.00)
12/10/2020,12/10/2020,12/10/2020,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$8.00,N,$8.00
12/10/2020,12/10/2020,12/10/2020,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($8.00),N,$0.00
12/09/2020,12/09/2020,12/09/2020,Margin,,ACH Deposit,ACH,--,,$20.00,N,$8.00
12/09/2020,12/09/2020,12/09/2020,Margin,,ACH Deposit,ACH,--,,$390.00,N,($12.00)
12/09/2020,12/09/2020,12/10/2020,Margin,FB,FB 2020-12-18 Call $300.00,BTO,1,$2.01,($201.00),N,($402.00)
12/09/2020,12/09/2020,12/10/2020,Margin,FB,FB 2020-12-18 Call $300.00,BTO,1,$2.01,($201.00),N,($201.00)
12/08/2020,12/08/2020,12/08/2020,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$324.04,N,$0.00
12/08/2020,12/08/2020,12/08/2020,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($324.04),N,($324.04)
12/07/2020,12/07/2020,12/08/2020,Margin,NFLX,NFLX 2020-12-11 Call $520.00,BTO,3,$4.20,"($1,260.00)",N,$0.00
12/07/2020,12/07/2020,12/08/2020,Margin,DOCU,DOCU 2020-12-11 Call $250.00,STC,-4,$2.34,$935.96,N,"$1,260.00"
12/07/2020,12/07/2020,12/07/2020,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"$7,760.00",N,$324.04
12/07/2020,12/07/2020,12/07/2020,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"($7,760.00)",N,"($7,435.96)"
12/04/2020,12/04/2020,12/07/2020,Margin,--,Option Expiration for AAPL 2020-12-04 call $124.00,OEXP,20S,,--,N,$324.04
12/04/2020,12/04/2020,12/07/2020,Margin,--,Option Expiration for MSFT 2020-12-04 call $225.00,OEXP,10S,,--,N,$324.04
12/04/2020,12/04/2020,12/04/2020,Margin,,ACH Withdrawal,ACH,--,,"($5,900.00)",N,$324.04
12/04/2020,12/04/2020,12/07/2020,Margin,DOCU,DOCU 2020-12-11 Call $250.00,BTO,1,$4.45,($445.00),N,"$6,224.04"
12/04/2020,12/04/2020,12/07/2020,Margin,DOCU,DOCU 2020-12-11 Call $250.00,BTO,1,$4.45,($445.00),N,"$6,669.04"
12/04/2020,12/04/2020,12/07/2020,Margin,DOCU,DOCU 2020-12-11 Call $250.00,BTO,1,$4.85,($485.00),N,"$7,114.04"
